# kind	container	item_name	cfg	src_file	dst_file	header_change
method	impl Vault	find_counterparty_contact	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/counterparty_contact.rs	no
method	impl Vault	counterparty_contacts_for_identity	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/counterparty_contact.rs	no
method	impl Vault	counterparty_contact_assignment_conflict_in_txn	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/counterparty_contact.rs	no
method	impl Vault	apply_counterparty_contact_body	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/counterparty_contact.rs	no
fn	-	companion_record_id_for_key_in_txn	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
fn	-	companion_record_any_id_for_key_in_txn	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
fn	-	companion_record_key_lookup_in_txn	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	companion_profile_access_grant	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	create_companion_record	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	update_companion_record	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	get_companion_record	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	retire_companion_record	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	end_companion_relationship	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	revive_companion_record	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	companion_record_id_for_key	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	companion_register	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	ensure_companion_register_kind	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	companion_register_kind_registered	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	read_companion_record_in_txn	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
method	impl Vault	apply_companion_record_body	-	crates/oneiron/src/vault.rs	crates/oneiron/src/vault/companion.rs	no
